CLIENTE_CC,FECHA_INFORMACION,SALDO_AHORROS,SALDO_FONDOS    ,SALDO_CREDITO1 ,SALDO_CREDITO2,SALDO_TARJETA,MONTO_COMPRAS1,MONTO_CAJERO1,MONTO_COMPRAS2,MONTO_CAJERO2,MONTO_ABONOS_NOMINA,INDICADOR_MORA,SALDO_ACTIVO    ,SALDO_PASIVO
2436,2016-12-01,0,0,5419354.84,0,0,0,0,0,0,0,0,541935484,0
1558,2016-12-01,685340,0,5702441.26,0,0,0,0,171880,1660000,913558,0,570244126,68533951
1743,2017-07-01,52625.8,0,8083358.00,0,1193870,0,0,0,0,0,0,927722766,5262585
1849,2017-03-01,0,0,473986.76,0,0,0,0,0,0,0,0,47398676,0
1645,2017-12-01,200132,0,14425979.03,0,0,0,0,0,0,0,0,1442597903,20013197
1294,2017-09-01,2303390,0,0.00,0,0,0,0,67000,0,1119430,0,0,23033942
424,2017-11-01,530773,0,0.00,0,0,0,0,202000,2650000,3494630,0,0,53077322
1309,2017-05-01,221646,0,0.00,0,0,0,0,0,1640000,1681550,0,0,22164583
1298,2017-05-01,132.26,0,7248595.74,0,2491370,0,120000,7951,350000,995639,0,973996576,13226
1354,2017-10-01,0,0,0.00,0,986124,0,0,0,0,0,0,98612381,0
2267,2017-08-01,721601,0,14728537.58,0,0,0,1260000,0,5360000,944562,0,1472853758,72160119
785,2017-08-01,221557,0,8544712.29,0,0,0,0,18900,420000,450565,0,854471229,2215566
2241,2016-12-01,14492.5,0,0.00,0,0,0,0,0,1190000,1207650,0,0,1449252
285,2017-05-01,9360700,0,0.00,0,0,0,0,0,0,0,0,0,936070206
2200,2017-09-01,8112,0,0.00,0,0,0,0,0,0,0,0,0,8112
13,2016-12-01,38502.8,0,13805399.71,0,0,0,0,0,0,303923,0,1380539971,3850279
930,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
2446,2017-06-01,127768,0,0.00,0,0,0,0,0,2390000,3352990,0,0,1277678
1558,2017-05-01,161681,0,5109281.19,0,0,0,0,8000,970000,977893,0,510928119,16168138
1195,2017-05-01,365529,0,0.00,0,0,0,0,0,0,0,0,0,36552912
884,2017-09-01,146156,0,0.00,0,0,0,0,23800,1810000,1840000,0,0,1461564
1450,2017-06-01,96537.4,0,0.00,0,0,0,0,30000,1070000,2231700,0,0,9653739
180,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1134,2017-05-01,9600,0,0.00,0,2442600,0,0,0,0,0,0,244260065,9600
1202,2017-01-01,10173400,0,0.00,0,0,0,0,0,800000,1062280,0,0,1017344575
294,2017-06-01,145398,0,7545112.03,0,0,0,0,0,0,4274080,0,754511203,14539775
629,2017-02-01,46051.6,0,0.00,0,0,0,0,6000,1260000,1280970,0,0,4605157
510,2017-01-01,1529860,0,0.00,0,0,0,0,0,0,1513160,0,0,152986155
1813,2017-04-01,0,0,0.00,0,0,0,0,0,0,0,0,0,53445865
629,2016-12-01,171278,0,0.00,0,0,0,0,0,3070000,1176850,0,0,17127758
1131,2017-11-01,21643,0,10034169.65,0,0,0,0,0,0,1046840,0,1003416965,2164297
838,2017-03-01,5736270,0,15538057.14,0,0,0,0,0,0,0,0,1553805714,573627301
1403,2017-05-01,245375,0,0.00,0,0,0,0,0,1500000,1506400,0,0,2453749
561,2016-12-01,249238,0,6474855.00,0,0,0,0,0,600000,610528,0,6474855,24923757
2251,2017-08-01,20911.7,0,0.00,0,0,0,0,0,2900000,3339020,0,0,2091166
777,2017-09-01,128316,0,1012629.33,0,0,0,0,0,0,560813,0,101262933,12831593
2056,2017-05-01,391882,0,0.00,0,0,0,0,734650,630000,2369560,0,0,39188168
2342,2017-05-01,57418.7,0,0.00,0,0,0,0,0,600000,671152,0,0,5741868
769,2017-05-01,785897,0,836201.93,0,1908250,124428,0,516716,1280000,1742710,0,274444698,78589725
1365,2017-06-01,198601,0,0.00,0,0,0,0,106558,2180000,2036740,0,0,19860115
1686,2017-06-01,0,0,0.00,0,3741650,0,0,0,0,0,0,374165141,0
129,2017-04-01,10000,250000000,0.00,0,0,0,0,0,0,0,0,0,2510000
2139,2017-05-01,0,0,1882084.02,0,2433880,0,160000,0,0,0,0,43159633,0
766,2017-05-01,4182670,0,0.00,0,0,0,0,0,0,1801650,0,0,418267195
2291,2017-04-01,187680,0,0.00,0,0,0,0,197641,1940000,1384910,0,0,18768009
1931,2017-02-01,108639,0,0.00,0,0,0,0,0,0,1179720,0,0,10863925
264,2017-10-01,4318030,0,0.00,0,0,0,0,0,0,649117,0,0,431803036
1877,2017-05-01,99533.6,0,0.00,0,1173850,0,0,0,1490000,421387,0,117384674,9953355
208,2017-03-01,11449.5,0,0.00,0,4996940,0,70000,0,0,0,0,499693983,1144945
1273,2017-05-01,38972.8,0,0.00,0,0,0,0,118629,800000,1000290,0,0,3897281
2066,2017-12-01,2015,0,0.00,0,0,0,0,0,0,0,0,0,2015
217,2017-07-01,9168.34,0,0.00,0,5997490,1664640,200000,0,0,0,0,599748987,916834
1734,2017-04-01,160828,0,0.00,0,0,0,0,0,940000,1072530,0,0,1608277
620,2017-04-01,254394,0,0.00,9579330.56,0,0,0,0,0,0,0,957933056,25439377
2056,2017-02-01,47950.1,0,0.00,0,0,0,0,0,940000,1279140,0,0,4795011
2334,2017-10-01,9314.62,0,0.00,0,0,0,0,0,1040000,1018840,0,0,931462
1,2017-12-01,5507,0,0.00,0,0,0,0,0,0,0,0,0,5507
1415,2017-05-01,6787,0,0.00,0,0,0,0,0,0,0,0,0,6787
1223,2017-03-01,63158.1,0,0.00,0,0,0,0,0,380000,357409,0,0,6315806
855,2017-12-01,508170,0,0.00,0,0,0,0,0,2950000,1385200,0,0,50816977
2163,2017-11-01,0,0,2845548.88,0,0,0,0,0,0,0,0,284554888,0
688,2017-08-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
2040,2017-09-01,232144,0,0.00,0,0,0,0,231900,1090000,1426830,0,0,23214433
220,2017-04-01,6169.14,0,0.00,0,0,0,0,0,1300000,1300600,0,0,616914
278,2017-05-01,0,240000000,0.00,0,0,0,0,0,0,0,0,0,2400000
1065,2017-03-01,683702,0,0.00,0,0,0,0,0,1150000,3039480,0,0,68370158
2008,2017-07-01,5173.93,0,4264586.21,0,0,0,0,0,1040000,1086540,0,426458621,517393
186,2017-01-01,0,0,106831.32,0,1130440,0,0,0,0,0,0,123727609,0
1037,2017-12-01,1193480,0,6221553.81,0,3755010,14900,0,125300,1600000,0,0,997656426,119347817
1507,2017-01-01,0,0,0.00,0,3700010,8172940,0,0,0,0,0,370000515,0
715,2017-08-01,0,0,0.00,0,759605,0,0,0,0,0,0,75960466,0
626,2017-06-01,3035820,0,0.00,0,0,0,0,0,2400000,0,0,0,303582123
2064,2017-07-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
500,2017-08-01,52053.2,0,0.00,7591969.31,0,0,0,0,0,0,0,759196931,5205325
2330,2017-05-01,11142.9,0,0.00,0,0,0,0,0,0,0,0,0,1114294
39,2017-06-01,350769,0,2730251.06,0,0,0,0,0,0,0,0,273025106,35076858
594,2017-04-01,39151.3,0,6612761.53,0,4761100,0,0,0,380000,1004390,0,1137385926,3915126
993,2017-07-01,8307.67,0,0.00,0,2361880,0,0,0,0,0,0,236187616,830767
1887,2017-12-01,52399.7,0,0.00,0,0,0,0,0,730000,0,0,0,5239974
279,2017-09-01,1133,0,0.00,0,0,0,0,0,0,0,0,0,1133
1947,2017-09-01,49.3,0,0.00,0,994398,0,0,8000,420000,429799,0,99439782,493
664,2017-08-01,488095,0,9754560.06,0,2257850,132050,0,493382,0,425230,0,1201241471,48809481
1355,2016-12-01,1449800,0,0.00,0,0,0,0,0,1300000,988782,0,0,144979642
1430,2017-04-01,42444.1,0,7785897.10,0,3532760,130198,910000,191855,700000,827627,0,1131865776,4244412
1910,2017-11-01,155844,0,12639989.80,0,0,0,0,0,0,0,0,126399898,15584374
2459,2017-01-01,204387,0,0.00,0,0,0,0,0,1360000,1085540,0,0,2043869
1783,2016-12-01,0,0,8510825.49,0,0,0,0,0,0,0,0,851082549,0
2134,2017-06-01,2521.4,0,0.00,0,0,0,0,0,0,0,0,0,25214
2487,2017-09-01,34583.4,0,0.00,0,0,0,0,0,980000,984790,0,0,345834
1455,2017-08-01,4118.32,0,0.00,0,939873,22198,50000,0,920000,994716,0,93987333,411832
2168,2017-08-01,0,0,11211923.09,0,0,0,0,0,0,0,0,1121192309,0
770,2017-03-01,2645,0,0.00,0,0,0,0,0,0,0,0,0,2645
1811,2016-12-01,472107,0,0.00,0,0,0,0,153519,1000000,2169390,0,0,47210674
864,2017-06-01,9276000,0,4148512.44,0,0,0,0,0,1206910,839438,0,414851244,927599562
1694,2017-09-01,26362.6,0,0.00,0,0,0,0,112320,2340000,1519730,0,0,2636257
250,2017-11-01,153832,0,0.00,0,0,0,0,0,0,0,0,0,15383203
1800,2017-08-01,40148.2,0,0.00,0,0,0,0,0,820000,2233840,0,0,4014821
1296,2017-05-01,0,0,18290.30,0,0,0,0,0,0,0,0,182903,0
2135,2017-01-01,76144.1,0,3502304.59,0,0,0,0,329700,270000,1259160,0,350230459,7614409
586,2017-02-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
366,2017-05-01,0,0,0.00,0,1310690,0,0,0,0,0,0,131069222,0
938,2017-04-01,0,0,2394010.33,0,0,0,0,0,0,0,0,239401033,0
2001,2017-07-01,87507.4,0,0.00,0,0,0,0,0,0,0,0,0,8750735
2196,2017-07-01,45983.3,0,11064233.97,0,0,0,0,0,1200000,1233140,0,1106423397,4598326
2242,2017-08-01,91558.5,0,0.00,0,0,0,0,0,1180000,1180080,0,0,9155852
2036,2017-08-01,64628.4,0,5922627.71,0,2372300,0,120000,0,1060000,1294160,0,8294930,6462843
1853,2017-10-01,1088850,0,0.00,0,0,0,0,0,2000000,761839,0,0,108885352
1924,2017-04-01,138086,0,0.00,0,0,0,0,0,460000,649117,0,0,1380855
425,2017-07-01,594,0,11102867.56,0,0,0,0,0,0,902721,0,1110286756,594
2293,2017-05-01,19500.7,0,0.00,0,0,0,0,0,0,0,0,0,1950072
1169,2016-12-01,237737,0,9583268.52,0,0,0,0,0,960000,1754320,0,958326852,2377369
1440,2017-11-01,1378340,0,0.00,0,6166440,0,880000,8024000,680000,1923140,0,616644333,137833685
50,2017-02-01,0,0,5261559.11,0,0,0,0,0,0,0,0,526155911,0
2006,2017-04-01,678.95,0,0.00,0,2595360,0,70000,0,1190000,1197510,0,259535622,67895
2451,2016-12-01,348590,0,0.00,0,0,0,0,45800,870000,1102600,0,0,34859013
1226,2017-03-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
243,2016-12-01,1899050,0,9755633.72,0,0,0,0,0,2200000,944981,0,975563372,189905451
393,2017-01-01,869847,0,0.00,0,0,0,0,0,1300000,1181500,0,0,86984719
1318,2017-12-01,7211.01,0,0.00,0,0,0,0,0,0,0,0,0,721101
229,2017-03-01,49200,0,0.00,6765033.82,2443200,841093,0,0,220000,0,0,920823829,49200
989,2017-11-01,11397.8,0,0.00,0,2650120,0,0,0,0,0,0,265012427,1139775
1891,2017-03-01,37224.3,0,0.00,0,0,0,0,22344,1020000,1016080,0,0,3722435
389,2017-07-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
348,2017-05-01,0,0,0.00,0,3668010,0,230000,0,0,0,0,36680141,0
212,2017-04-01,1355360,0,0.00,0,0,0,0,0,900000,1358000,0,0,135535597
430,2017-04-01,123970,0,351822.03,0,0,0,0,0,460000,468663,0,35182203,12396962
1908,2017-04-01,149959,0,0.00,0,0,0,0,0,780000,1082650,0,0,14995867
1053,2017-02-01,0,0,0.00,8625238.33,0,0,0,0,0,0,0,862523833,0
1995,2017-12-01,2291430,0,0.00,0,0,0,0,0,1650000,1756990,0,0,229143491
63,2017-03-01,570.52,0,3572575.39,0,0,0,0,0,0,1293480,0,357257539,57052
1923,2016-12-01,246858,0,15718183.55,0,0,0,0,0,0,0,0,1571818355,24685832
1109,2017-04-01,44707,0,0.00,0,0,0,0,0,630000,637462,0,0,4470697
343,2017-04-01,756.75,0,0.00,0,0,0,0,0,0,0,0,0,75675
1547,2017-08-01,227598,0,0.00,0,0,0,0,0,0,0,0,0,22759813
1421,2017-04-01,1800870,0,6941252.40,0,0,0,0,0,720000,653064,0,69412524,180087016
55,2017-03-01,31113.3,0,0.00,0,0,0,0,0,2000000,1221160,0,0,3111329
289,2017-12-01,518455,0,8424369.17,0,514928,1257900,0,0,1820000,714885,0,893929743,51845507
1945,2017-04-01,7552.67,0,0.00,0,0,0,0,0,790000,794502,0,0,755267
1488,2017-11-01,304247,0,175273.97,0,3048700,633097,1360000,570190,2540000,0,0,322397404,30424702
743,2017-02-01,94210.2,0,11979650.11,0,0,0,0,0,0,0,0,1197965011,9421017
224,2017-11-01,3480,0,0.00,0,2389050,2221770,0,0,0,0,0,238904737,3480
358,2017-04-01,94487.7,0,0.00,0,0,0,0,37000,970000,1023350,0,0,9448773
1560,2017-01-01,43046.4,0,0.00,0,2135770,0,0,0,0,0,0,213576979,4304645
2174,2016-12-01,441814,0,0.00,0,0,0,0,648104,1280000,1889090,0,0,4418141
570,2017-05-01,0,0,4898417.35,0,0,0,0,0,0,0,0,489841735,0
1938,2017-11-01,261666,0,15468815.67,0,5491780,139096,50000,1557200,860000,0,0,2096059692,2616664
32,2017-06-01,8963470,0,0.00,0,0,0,0,0,0,0,0,0,896347077
281,2017-10-01,1507.32,0,0.00,0,0,0,0,0,1200000,1205650,0,0,150732
1457,2017-09-01,0,0,9129826.74,0,9305100,39988,520000,0,0,0,0,1843492291,0
745,2016-12-01,954870,0,0.00,0,0,0,0,0,0,0,0,0,95487007
383,2017-01-01,3081.06,0,0.00,0,0,0,0,0,1090000,1099910,0,0,308106
2410,2017-07-01,0,0,17158497.03,0,0,0,0,0,0,0,0,1715849703,0
167,2017-12-01,1767760,0,0.00,0,349054,0,0,528430,1700000,1547720,0,349054,176775829
758,2017-02-01,0,928843312,0.00,0,0,0,0,0,0,0,0,0,928843312
836,2017-12-01,602425,0,0.00,0,0,0,0,0,0,0,0,0,60242532
447,2017-06-01,14400.7,0,0.00,0,840948,0,0,0,740000,784234,0,84094794,1440074
908,2017-04-01,0,0,0.00,8161798.56,0,0,0,0,0,0,0,816179856,0
1894,2017-02-01,1449040,0,0.00,0,0,0,0,10000,500000,0,0,0,144904493
1028,2017-09-01,7860.77,0,0.00,0,0,0,0,241950,900000,2298510,0,0,786077
1681,2017-04-01,421042,0,0.00,0,0,0,0,0,1000000,1194520,0,0,42104229
451,2017-04-01,500,0,0.00,0,5488020,0,0,0,0,0,0,54880202,500
1682,2017-12-01,100000,0,14103721.11,0,0,0,0,0,0,0,0,1410372111,100000
856,2017-08-01,117243,0,13312621.45,0,0,0,0,0,350000,362941,0,1331262145,11724262
1722,2017-04-01,0,0,258805.00,0,0,0,0,0,0,0,0,258805,0
331,2017-04-01,42458.5,0,0.00,0,0,0,0,0,0,766245,0,0,4245848
737,2017-07-01,115203,0,8893501.39,0,0,0,0,0,0,350425,0,889350139,11520251
1734,2017-11-01,664299,0,0.00,0,0,0,0,0,1170000,1139150,0,0,66429943
92,2017-04-01,781860,0,5918438.86,0,0,0,0,0,800000,803460,0,591843886,78185995
1737,2017-08-01,213642,0,14348650.55,0,207232,0,0,0,1650000,902239,0,1455588281,21364239
2108,2017-09-01,0,0,6764409.47,0,0,0,0,0,0,0,0,676440947,0
2038,2017-07-01,667386,0,9002685.70,0,4055310,651966,1400000,699110,1700000,2405200,0,1305799792,66738619
867,2017-06-01,133936,0,0.00,0,1818900,0,0,0,0,1150370,0,181890465,13393633
911,2017-04-01,76264.3,0,5847434.20,0,0,0,0,17302,440000,459572,0,58474342,762643
1809,2017-08-01,374232,0,0.00,0,100308,134700,0,0,1170000,0,0,10030752,374232
711,2017-03-01,332848,0,0.00,0,0,0,0,0,0,1270980,0,0,33284835
1916,2017-10-01,1100830,0,6838925.43,0,0,0,0,0,0,0,0,683892543,110082575
378,2016-12-01,942486,0,0.00,0,0,0,0,0,2400000,0,0,0,94248566
1206,2017-04-01,0,0,1943157.12,0,161939,591232,0,0,0,0,0,210509605,0
1219,2017-11-01,3326,0,0.00,0,0,0,0,0,0,0,0,0,3326
255,2017-06-01,322091,0,16560345.70,0,2349100,0,0,418000,300000,1297820,0,18909446,32209097
677,2017-02-01,0,400000000,0.00,0,0,0,0,0,0,0,0,0,4000000
1295,2017-03-01,131055,0,4342869.16,0,4089050,0,0,0,1390000,1427840,0,84319232,13105529
2479,2016-12-01,2410220,0,0.00,0,0,0,0,0,0,0,0,0,241022023
412,2017-01-01,8163.03,0,0.00,0,0,0,0,0,0,0,0,0,816303
1459,2017-04-01,0,0,15954379.56,0,0,0,0,0,0,0,0,1595437956,0
1798,2017-06-01,40339.8,0,0.00,0,6271480,0,0,0,0,1511640,0,627147829,4033984
1487,2016-12-01,0,0,9154451.87,0,1759000,0,760000,0,0,0,0,1091345151,0
2015,2017-08-01,126984,0,0.00,0,0,0,0,0,1110000,1118450,0,0,1269842
12,2017-04-01,791689,0,0.00,0,0,0,0,0,0,0,0,0,79168914
1769,2017-08-01,717200,0,0.00,0,2477340,0,0,0,1500000,2133270,0,247734459,71720034
33,2017-12-01,3213110,0,0.00,0,0,0,0,510450,1200000,1730030,0,0,321311193
2225,2017-12-01,0,0,14432745.32,0,0,0,0,0,0,0,0,1443274532,0
607,2017-06-01,33442,0,13425643.55,0,0,0,0,0,900000,929548,1,1342564355,3344198
834,2017-05-01,5970370,0,0.00,0,0,0,0,0,0,0,0,0,59703674
1842,2017-02-01,0,0,6610371.36,0,0,0,0,0,0,0,0,661037136,0
409,2017-07-01,0,0,0.00,0,3726270,0,0,0,0,0,0,372626761,0
1236,2017-02-01,4233540,0,0.00,0,0,0,0,0,0,0,0,0,423353975
121,2017-10-01,326710,0,0.00,0,0,0,0,0,0,1054630,0,0,32671021
1070,2017-10-01,2496.05,0,0.00,0,0,0,0,0,1260000,1271020,0,0,249605
145,2017-05-01,5707550,0,0.00,0,0,0,0,0,0,0,0,0,57075478
528,2017-05-01,56753.8,0,0.00,0,0,0,0,0,1370000,1364200,0,0,5675377
604,2017-02-01,110558,0,0.00,0,6568180,0,260000,0,860000,1291480,0,656817765,11055807
1753,2017-10-01,93699.1,0,0.00,0,0,0,0,0,1420000,1434230,0,0,9369906
216,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
841,2017-02-01,47914.9,108675482,0.00,0,0,0,0,0,0,0,0,0,113466971
364,2016-12-01,88117.5,0,13552774.29,0,0,0,0,0,0,878549,0,1355277429,8811751
538,2017-06-01,623151,680000000,0.00,0,0,0,0,0,0,0,0,0,742315083
806,2017-04-01,571993,0,0.00,0,0,0,0,0,0,0,0,0,5719926
1579,2017-11-01,588.92,0,7553797.67,0,0,0,0,0,0,0,0,755379767,58892
308,2017-02-01,4199060,0,0.00,0,0,0,0,26100,0,0,0,0,419905504
1258,2017-10-01,0,0,0.00,0,1698490,0,0,0,0,0,0,169849353,0
681,2017-06-01,60631.6,0,204253.47,0,157445,15389,0,0,680000,1427010,0,36169867,6063164
335,2017-01-01,7830040,0,0.00,0,0,0,0,0,0,0,0,0,783004494
1441,2017-09-01,25362.6,0,7156815.21,0,644096,227500,320000,0,1200000,1407020,0,780091143,2536261
1668,2017-10-01,130.77,0,999832.52,0,0,0,0,0,0,0,0,99983252,13077
264,2017-09-01,4589980,0,0.00,0,0,0,0,0,0,649117,0,0,458998255
59,2017-08-01,2540970,0,0.00,0,0,0,0,0,0,1377610,0,0,25409738
825,2017-05-01,0,0,2923279.16,0,0,0,0,0,0,0,0,292327916,0
890,2017-06-01,0,0,0.00,3697104.59,0,0,0,0,0,0,0,369710459,0
701,2017-07-01,1075010,0,0.00,0,3685270,0,0,511185,3200000,1427100,0,368527152,107500654
1846,2017-05-01,0,0,0.00,0,1167750,0,0,0,0,0,0,116774765,0
2184,2016-12-01,1106160,0,0.00,0,0,0,0,0,500000,1351310,0,0,110616263
1937,2017-05-01,389123,0,0.00,0,0,0,0,0,0,0,0,0,38912252
2440,2017-11-01,1302000,0,0.00,0,0,0,0,0,0,0,0,0,130199623
1707,2017-07-01,0,313225806,0.00,0,0,0,0,0,0,0,0,0,313225806
1796,2017-05-01,37902.2,0,0.00,0,0,0,0,9000,870000,1303110,0,0,3790223
1939,2017-03-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
641,2017-10-01,317066,300000000,0.00,0,0,0,0,0,0,0,0,0,331706635
65,2017-10-01,2673.56,0,0.00,0,0,0,0,0,0,1118520,0,0,267356
1927,2017-05-01,108138,0,0.00,0,0,0,0,120594,900000,1353610,0,0,10813808
125,2017-11-01,920460,0,0.00,0,0,0,0,0,1400000,1446150,0,0,92045983
38,2017-04-01,9253,0,15949074.48,0,704170,0,0,0,0,0,0,1665324473,9253
273,2017-12-01,576722,0,0.00,0,0,0,0,0,1500000,2706120,0,0,57672179
478,2017-01-01,14168.1,0,1161077.86,0,0,0,0,0,480000,0,0,116107786,1416814
1567,2017-05-01,37441.1,0,1662654.94,0,0,0,0,0,550000,518476,0,166265494,3744105
2080,2017-09-01,1417380,0,0.00,0,0,0,0,0,0,0,0,0,141738033
946,2017-08-01,2941.68,0,0.00,0,0,0,0,0,1110000,1109920,0,0,294168
1280,2017-06-01,0,0,0.00,0,2353480,0,0,0,0,0,1,235348067,0
365,2017-11-01,8971,0,0.00,0,678161,0,0,0,0,0,1,67816081,8971
972,2017-08-01,9309.27,0,0.00,0,0,0,0,0,0,0,0,0,930927
608,2017-03-01,803356,0,0.00,0,0,0,0,0,0,0,0,0,80335631
592,2017-11-01,47001.1,0,3354291.87,0,0,0,0,0,2100000,3399850,0,335429187,4700108
1232,2017-07-01,4887.4,0,0.00,0,0,0,0,0,0,0,0,0,48874
1749,2017-06-01,56256.1,0,0.00,0,0,0,0,6000,1300000,2091050,0,0,5625611
1230,2017-12-01,372635,0,47217650.54,0,0,0,0,9000,1880000,2710570,0,4721765054,37263459
1829,2017-05-01,0,0,0.00,0,1203590,16600,0,0,0,0,0,120359119,0
2338,2017-04-01,276422,0,0.00,0,0,0,0,0,1350000,1380440,0,0,27642173
2466,2017-04-01,13983.1,0,0.00,0,0,0,0,0,0,0,0,0,139831
1087,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
203,2017-10-01,0,0,0.00,0,2551160,0,0,0,0,0,0,255116157,0
48,2017-03-01,0,0,0.00,0,1183790,0,0,0,0,0,1,11837928,0
378,2017-09-01,377077,0,0.00,0,568225,0,0,0,0,0,0,568225,3770768
1033,2017-10-01,0,0,7123164.42,0,4407960,16900,0,0,0,0,0,1153112592,0
1205,2017-01-01,30680.1,0,0.00,0,0,0,0,0,1140000,791382,0,0,3068013
136,2017-05-01,40299.4,0,0.00,0,2489110,0,200000,0,520000,691019,0,248911444,4029945
2078,2017-09-01,385687,0,0.00,0,0,0,0,313539,570000,732120,0,0,38568692
181,2016-12-01,768021,0,4334771.13,0,0,0,0,0,3500000,3033870,0,433477113,7680206
663,2017-07-01,29884,0,3642288.35,0,0,0,0,0,0,0,0,364228835,2988405
2283,2017-01-01,1978.45,0,0.00,0,1188430,0,0,0,0,0,0,1188426,197845
1515,2017-09-01,0,0,0.00,0,976143,534262,0,0,0,0,0,97614254,0
1044,2017-04-01,117308,0,0.00,0,0,0,0,0,1000000,1107600,0,0,397853763
2482,2017-08-01,6675080,0,0.00,0,0,0,0,0,0,0,0,0,667507955
2140,2017-04-01,156007,0,0.00,0,0,0,0,208500,750000,0,0,0,1560071
1098,2017-02-01,315389,0,4329137.48,0,0,0,0,0,0,518547,0,432913748,31538937
311,2017-09-01,2275970,0,0.00,0,0,0,0,303350,100000,2047090,0,0,227597214
1130,2017-03-01,66697.1,0,0.00,0,0,0,0,90000,1400000,1530310,0,0,6669715
1493,2017-03-01,83941.3,0,0.00,0,1426600,0,0,350000,640000,1950000,0,142660054,8394132
2437,2017-11-01,125556,0,0.00,0,0,0,0,0,650000,1055290,0,0,12555617
1735,2016-12-01,1669160,0,0.00,0,0,0,0,1053700,2700000,3581670,0,0,166915823
2123,2017-08-01,0,0,0.00,0,581654,0,0,0,0,0,0,58165353,0
882,2017-10-01,0,0,0.00,6121510.29,0,0,0,0,0,0,0,612151029,0
1982,2017-01-01,1100620,0,10106589.87,0,983229,0,50000,0,2530000,1455210,0,1108981897,110062346
737,2017-08-01,115203,0,8893501.39,0,0,0,0,0,0,350425,0,889350139,11520251
645,2017-10-01,0,0,0.00,0,1834950,0,0,0,0,0,0,183494774,0
1947,2017-05-01,25982.7,0,0.00,0,979494,0,0,8000,780000,398500,0,97949382,2598274
2126,2017-11-01,0,0,2274130.35,0,0,0,0,0,0,0,0,227413035,0
726,2017-08-01,0,0,0.00,0,2060490,0,0,0,0,0,0,206048812,0
2013,2017-10-01,476248,0,7695902.48,0,576403,1052130,0,465943,590000,1407940,0,827230571,47624771
811,2017-11-01,460203,0,0.00,0,0,0,0,119500,1470000,3081320,0,0,46020288
717,2016-12-01,260619,0,0.00,0,1372590,0,0,0,2030000,2129920,0,13725896,26061854
1602,2017-05-01,399904,0,0.00,0,0,0,0,0,1590000,1593010,0,0,39990442
728,2017-02-01,2071580,0,0.00,14494495.18,0,0,0,0,0,0,0,1449449518,207158282
1454,2016-12-01,0,0,0.00,0,3153600,39800,80000,0,0,0,0,31536044,0
997,2017-07-01,1293280,0,12227711.29,0,0,0,0,0,0,435851,0,1222771129,129327889
1314,2017-04-01,897014,0,0.00,0,0,0,0,0,0,0,0,0,8970137
2209,2017-11-01,8088,0,0.00,0,0,0,0,0,0,0,0,0,8088
621,2017-06-01,58288.8,0,0.00,0,0,0,0,158000,600000,0,0,0,5828882
2007,2017-07-01,8484.57,0,1044242.25,0,0,0,0,0,560000,700770,0,104424225,848457
1788,2017-03-01,0,0,0.00,0,1101810,0,0,0,0,0,0,110181229,0
2067,2017-01-01,43.15,0,0.00,0,0,0,0,0,0,0,0,0,4315
544,2017-11-01,0,0,0.00,0,8247470,10214,300000,0,0,0,0,824747286,0
2398,2017-12-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
474,2017-04-01,0,0,7215730.66,0,3312160,0,0,0,0,0,0,1052789342,0
483,2017-05-01,4691780,0,0.00,0,0,0,0,0,0,1805250,0,0,469177622
2138,2017-03-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
156,2017-05-01,2523.99,0,0.00,0,0,0,0,0,0,0,0,0,252399
511,2017-02-01,135725,0,0.00,0,0,0,0,212710,920000,1294340,0,0,13572525
1399,2017-04-01,0,0,0.00,0,1944150,0,0,0,0,0,0,194415094,0
896,2017-07-01,0,451343958,0.00,0,0,0,0,0,0,0,0,0,451343958
124,2016-12-01,852244,0,0.00,0,0,0,0,71409,0,1043580,0,0,85224361
2423,2017-05-01,1040380,0,0.00,0,30533.9,34100,60000,145850,1130000,2017860,0,3053387,104037994
271,2017-08-01,0,0,0.00,0,11915500,0,0,0,0,0,0,1191545327,0
315,2017-05-01,29116.5,0,0.00,0,2404180,0,0,0,0,0,0,240417504,2911645
436,2016-12-01,0,0,0.00,0,662472,500000,0,0,0,0,0,66247226,0
1278,2017-03-01,1857350,0,4441935.48,0,3011590,85333,0,1114740,2000000,0,0,745352991,185734965
1795,2017-01-01,2633170,0,0.00,0,0,0,0,0,0,0,0,0,263317106
2266,2017-12-01,304351,0,0.00,0,0,0,0,321140,2650000,3047880,0,0,30435103
2290,2017-04-01,3914.27,0,0.00,0,0,0,0,0,560000,1121270,0,0,391427
2339,2017-03-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
